id,name,rarity,collection,series,holofoil_price,reverse_holofoil_price,release_date,nationalPokedexNumbers,artist,popularite
swsh4-191,Togekiss VMAX,Rare Rainbow,Vivid Voltage,Sword & Shield,7.79,,2020/11/13,[468],5ban Graphics,#139
swsh1-197,Snorlax V,Rare Ultra,Sword & Shield,Sword & Shield,9.58,,2020/02/07,[143],aky CG Works,#89
swsh4-196,Nessa,Rare Rainbow,Vivid Voltage,Sword & Shield,6.06,,2020/11/13,,Ryuta Fuse,Non référencé
sm10-191,Pheromosa & Buzzwole-GX,Rare Ultra,Unbroken Bonds,Sun & Moon,7.31,,2019/05/03,"[794, 795]",aky CG Works,#119
sm8-195,Shuckle-GX,Rare Ultra,Lost Thunder,Sun & Moon,5.75,,2018/11/02,[213],5ban Graphics,#223
xyp-XY197,Arceus,Promo,XY Black Star Promos,XY,6.62,,2013/10/12,[493],kirisAki,#63
sm12-210,Venusaur & Snivy-GX,Rare Ultra,Cosmic Eclipse,Sun & Moon,9.77,,2019/11/01,"[3, 495]",5ban Graphics,#104
swsh3-197,Rillaboom,Rare Secret,Darkness Ablaze,Sword & Shield,5.17,,2020/08/14,[812],5ban Graphics,#216
swsh1-205,Stonjourner VMAX,Rare Rainbow,Sword & Shield,Sword & Shield,6.43,,2020/02/07,[874],5ban Graphics,Non référencé
xyp-XY200,M Sharpedo-EX,Promo,XY Black Star Promos,XY,8.72,,2013/10/12,[319],5ban Graphics,Non référencé
sm8-200,Suicune-GX,Rare Ultra,Lost Thunder,Sun & Moon,10.83,,2018/11/02,[245],5ban Graphics,#57
smp-SM217,Trevenant & Dusknoir-GX,Promo,SM Black Star Promos,Sun & Moon,5.67,,2017/02/03,"[477, 709]",Mitsuhiro Arita,Non référencé
sm10-196,Muk & Alolan Muk-GX,Rare Ultra,Unbroken Bonds,Sun & Moon,9.09,,2019/05/03,[89],5ban Graphics,#124
sm8-201,Zeraora-GX,Rare Ultra,Lost Thunder,Sun & Moon,8.49,,2018/11/02,[807],PLANETA Otani,#42
sm8-203,Tyranitar-GX,Rare Ultra,Lost Thunder,Sun & Moon,11.53,,2018/11/02,[248],5ban Graphics,#12
sm10-198,Marshadow & Machamp-GX,Rare Ultra,Unbroken Bonds,Sun & Moon,22.68,,2019/05/03,"[68, 802]",5ban Graphics,#152
sm10-200,Greninja & Zoroark-GX,Rare Ultra,Unbroken Bonds,Sun & Moon,14.2,,2019/05/03,"[571, 658]",5ban Graphics,#1
xyp-XY206,Gym Badge,Promo,XY Black Star Promos,XY,13.06,,2013/10/12,,Ryo Ueda,Non référencé
sm12-220,Arceus & Dialga & Palkia-GX,Rare Ultra,Cosmic Eclipse,Sun & Moon,22.06,,2019/11/01,"[483, 484, 493]",5ban Graphics,#63
sm12-221,Arceus & Dialga & Palkia-GX,Rare Ultra,Cosmic Eclipse,Sun & Moon,178.78,,2019/11/01,"[483, 484, 493]",Kouki Saitou,#63
xyp-XY207,Gym Badge,Promo,XY Black Star Promos,XY,8.15,,2013/10/12,,Ryo Ueda,Non référencé
sm10-201,Greninja & Zoroark-GX,Rare Ultra,Unbroken Bonds,Sun & Moon,97.85,,2019/05/03,"[571, 658]",kodama,#1
sm10-203,Lucario & Melmetal-GX,Rare Ultra,Unbroken Bonds,Sun & Moon,11.19,,2019/05/03,"[448, 809]",5ban Graphics,#2
sm12-224,Naganadel & Guzzlord-GX,Rare Ultra,Cosmic Eclipse,Sun & Moon,47.55,,2019/11/01,"[799, 804]",Aya Kusube,Non référencé
swsh1-216,Quick Ball,Rare Secret,Sword & Shield,Sword & Shield,9.75,,2020/02/07,,sadaji,Non référencé
smp-SM228,Armored Mewtwo,Promo,SM Black Star Promos,Sun & Moon,119.92,,2017/02/03,[150],2019 Pikachu Project,#33
sm12-226,Mega Lopunny & Jigglypuff-GX,Rare Ultra,Cosmic Eclipse,Sun & Moon,84.03,,2019/11/01,"[39, 428]",Shibuzoh.,#159
sm8-214,Whitney,Rare Ultra,Lost Thunder,Sun & Moon,56.0,,2018/11/02,,Sanosuke Sakuma,Non référencé
sm11-214,Rowlet & Alolan Exeggutor-GX,Rare Ultra,Unified Minds,Sun & Moon,7.25,,2019/08/02,"[103, 722]",ConceptLab,#16
sm10-210,Janine,Rare Ultra,Unbroken Bonds,Sun & Moon,11.26,,2019/05/03,,Hideki Ishikawa,Non référencé
sm8-217,Virizion-GX,Rare Rainbow,Lost Thunder,Sun & Moon,7.5,,2018/11/02,[640],5ban Graphics,Non référencé
sm12-232,N's Resolve,Rare Ultra,Cosmic Eclipse,Sun & Moon,38.68,,2019/11/01,,Mana Ibe,Non référencé
sm11-217,Slowpoke & Psyduck-GX,Rare Ultra,Unified Minds,Sun & Moon,34.91,,2019/08/02,"[54, 79]",ConceptLab,#150
sm10-213,Red's Challenge,Rare Ultra,Unbroken Bonds,Sun & Moon,67.53,,2019/05/03,,Naoki Saito,Non référencé
sm12-234,Red & Blue,Rare Ultra,Cosmic Eclipse,Sun & Moon,107.37,,2019/11/01,,Hitoshi Ariga,Non référencé
sm12-236,Rosa,Rare Ultra,Cosmic Eclipse,Sun & Moon,197.77,,2019/11/01,,kirisAki,Non référencé
sm10-215,Pheromosa & Buzzwole-GX,Rare Rainbow,Unbroken Bonds,Sun & Moon,12.66,,2019/05/03,"[794, 795]",aky CG Works,#119
sm8-221,Zeraora-GX,Rare Rainbow,Lost Thunder,Sun & Moon,22.68,,2018/11/02,[807],PLANETA Otani,#42
sm10-217,Reshiram & Charizard-GX,Rare Rainbow,Unbroken Bonds,Sun & Moon,133.84,,2019/05/03,"[6, 643]",aky CG Works,#4
sm10-219,Dedenne-GX,Rare Rainbow,Unbroken Bonds,Sun & Moon,12.44,,2019/05/03,[702],5ban Graphics,#73
sm8-225,Alolan Ninetales-GX,Rare Rainbow,Lost Thunder,Sun & Moon,30.3,,2018/11/02,[38],5ban Graphics,#91
sm12-241,Pikachu,Rare Secret,Cosmic Eclipse,Sun & Moon,38.9,,2019/11/01,[25],Hitoshi Ariga,#19
sm8-226,Mimikyu-GX,Rare Rainbow,Lost Thunder,Sun & Moon,69.81,,2018/11/02,[778],5ban Graphics,#3
sm10-220,Muk & Alolan Muk-GX,Rare Rainbow,Unbroken Bonds,Sun & Moon,14.61,,2019/05/03,[89],5ban Graphics,#124
sm8-227,Lugia-GX,Rare Rainbow,Lost Thunder,Sun & Moon,159.45,,2018/11/02,[249],PLANETA Igarashi,#15
sm12-243,Koffing,Rare Secret,Cosmic Eclipse,Sun & Moon,7.23,,2019/11/01,[109],HYOGONOSUKE,Non référencé
sm10-222,Greninja & Zoroark-GX,Rare Rainbow,Unbroken Bonds,Sun & Moon,37.54,,2019/05/03,"[571, 658]",5ban Graphics,#1
sm11-229,Dragonite-GX,Rare Ultra,Unified Minds,Sun & Moon,13.82,,2019/08/02,[149],ConceptLab,#32
sm12-247,Steelix,Rare Secret,Cosmic Eclipse,Sun & Moon,5.82,,2019/11/01,[208],Avec Yoko,Non référencé
sm11-231,Blue's Tactics,Rare Ultra,Unified Minds,Sun & Moon,31.25,,2019/08/02,,Naoki Saito,Non référencé
sm8-232,Electropower,Rare Secret,Lost Thunder,Sun & Moon,8.58,,2018/11/02,,Eske Yoshinob,Non référencé
sm12-249,Venusaur & Snivy-GX,Rare Rainbow,Cosmic Eclipse,Sun & Moon,27.34,,2019/11/01,"[3, 495]",5ban Graphics,#104
sm8-234,Net Ball,Rare Secret,Lost Thunder,Sun & Moon,15.98,,2018/11/02,,Ryo Ueda,Non référencé
sm10-228,Celesteela-GX,Rare Rainbow,Unbroken Bonds,Sun & Moon,7.0,,2019/05/03,[797],aky CG Works,Non référencé
sm8-235,Spell Tag,Rare Secret,Lost Thunder,Sun & Moon,5.55,,2018/11/02,,Ayaka Yoshida,Non référencé
sm12-255,Oricorio-GX,Rare Rainbow,Cosmic Eclipse,Sun & Moon,6.35,,2019/11/01,[741],PLANETA Tsuji,Non référencé
sm11-240,Keldeo-GX,Rare Rainbow,Unified Minds,Sun & Moon,8.08,,2019/08/02,[647],ConceptLab,#208
sm12-260,Naganadel & Guzzlord-GX,Rare Rainbow,Cosmic Eclipse,Sun & Moon,12.14,,2019/11/01,"[799, 804]",5ban Graphics,Non référencé
sm11-243,Latios-GX,Rare Rainbow,Unified Minds,Sun & Moon,21.59,,2019/08/02,[381],ConceptLab,#149
sm12-261,Mega Lopunny & Jigglypuff-GX,Rare Rainbow,Cosmic Eclipse,Sun & Moon,24.56,,2019/11/01,"[39, 428]",aky CG Works,#159
sm12-262,Silvally-GX,Rare Rainbow,Cosmic Eclipse,Sun & Moon,11.78,,2019/11/01,[773],Megumi Mizutani,#134
sm11-245,Mega Sableye & Tyranitar-GX,Rare Rainbow,Unified Minds,Sun & Moon,39.45,,2019/08/02,"[248, 302]",5ban Graphics,#12
sm11-246,Mawile-GX,Rare Rainbow,Unified Minds,Sun & Moon,8.27,,2019/08/02,[303],ConceptLab,#116
sm11-248,Dragonite-GX,Rare Rainbow,Unified Minds,Sun & Moon,67.53,,2019/08/02,[149],ConceptLab,#32
sm12-268,Martial Arts Dojo,Rare Secret,Cosmic Eclipse,Sun & Moon,9.01,,2019/11/01,,5ban Graphics,Non référencé
swsh45sv-SV022,Suicune,Rare Shiny,Shining Fates Shiny Vault,Sword & Shield,6.63,,2021/02/19,[245],Kagemaru Himeno,#57
sm11-244,Aerodactyl-GX,Rare Rainbow,Unified Minds,Sun & Moon,12.46,,2019/08/02,[142],ConceptLab,Non référencé
sm12-266,Lana's Fishing Rod,Rare Secret,Cosmic Eclipse,Sun & Moon,5.98,,2019/11/01,,Eske Yoshinob,Non référencé
sm11-249,Naganadel-GX,Rare Rainbow,Unified Minds,Sun & Moon,7.68,,2019/08/02,[804],ConceptLab,Non référencé
sm11-255,U-Turn Board,Rare Secret,Unified Minds,Sun & Moon,16.83,,2019/08/02,,sadaji,Non référencé
sm11-256,Viridian Forest,Rare Secret,Unified Minds,Sun & Moon,26.81,,2019/08/02,,5ban Graphics,Non référencé
sm11-247,Garchomp & Giratina-GX,Rare Rainbow,Unified Minds,Sun & Moon,52.4,,2019/08/02,"[445, 487]",aky CG Works,#7
sm12-269,Power Plant,Rare Secret,Cosmic Eclipse,Sun & Moon,6.15,,2019/11/01,,aky CG Works,Non référencé
sm12-271,Draw Energy,Rare Secret,Cosmic Eclipse,Sun & Moon,6.72,,2019/11/01,,,Non référencé
sm11-257,Recycle Energy,Rare Secret,Unified Minds,Sun & Moon,9.0,,2019/08/02,,,Non référencé
sm11-258,Weakness Guard Energy,Rare Secret,Unified Minds,Sun & Moon,6.87,,2019/08/02,,,Non référencé
sm12-263,Giant Hearth,Rare Secret,Cosmic Eclipse,Sun & Moon,7.58,,2019/11/01,,5ban Graphics,Non référencé
sm12-267,Lillie's Poké Doll,Rare Secret,Cosmic Eclipse,Sun & Moon,12.79,,2019/11/01,,Studio Bora Inc.,Non référencé
sm11-250,Cherish Ball,Rare Secret,Unified Minds,Sun & Moon,9.29,,2019/08/02,,5ban Graphics,Non référencé
sm12-270,Tag Call,Rare Secret,Cosmic Eclipse,Sun & Moon,7.57,,2019/11/01,,Toyste Beach,Non référencé
sm11-253,Reset Stamp,Rare Secret,Unified Minds,Sun & Moon,7.11,,2019/08/02,,sadaji,Non référencé
swsh45-72,Skyla,Rare Ultra,Shining Fates,Sword & Shield,8.97,,2021/02/19,,kirisAki,Non référencé
swsh45sv-SV107,Charizard VMAX,Rare Holo VMAX,Shining Fates Shiny Vault,Sword & Shield,96.39,,2021/02/19,[6],aky CG Works,#4
swsh45sv-SV119,Ditto VMAX,Rare Holo VMAX,Shining Fates Shiny Vault,Sword & Shield,5.35,,2021/02/19,[132],PLANETA Tsuji,#135
swsh45sv-SV122,Eternatus VMAX,Rare Secret,Shining Fates Shiny Vault,Sword & Shield,6.71,,2021/02/19,[890],5ban Graphics,#112
swshp-SWSH101,Blastoise V,Promo,SWSH Black Star Promos,Sword & Shield,5.32,,2019/11/15,[9],5ban Graphics,#106
swsh5-151,Single Strike Urshifu V,Rare Ultra,Battle Styles,Sword & Shield,13.73,,2021/03/19,[892],kawayoo,Non référencé
swsh5-159,Cheryl,Rare Ultra,Battle Styles,Sword & Shield,6.34,,2021/03/19,,Yuu Nishida,Non référencé
swshp-SWSH103,Blastoise VMAX,Promo,SWSH Black Star Promos,Sword & Shield,17.48,,2019/11/15,[9],5ban Graphics,#106
swsh5-175,Phoebe,Rare Rainbow,Battle Styles,Sword & Shield,6.37,,2021/03/19,,Kagemaru Himeno,Non référencé
swsh5-179,Houndoom,Rare Secret,Battle Styles,Sword & Shield,12.6,,2021/03/19,[229],PLANETA Mochizuki,#120
swsh5-181,Level Ball,Rare Secret,Battle Styles,Sword & Shield,5.42,,2021/03/19,,Ryo Ueda,Non référencé
swsh6-176,Galarian Moltres V,Rare Ultra,Chilling Reign,Sword & Shield,8.69,,2021/06/18,[146],aky CG Works,Non référencé
swsh6-190,Doctor,Rare Ultra,Chilling Reign,Sword & Shield,5.77,,2021/06/18,,Sanosuke Sakuma,Non référencé
swsh6-192,Honey,Rare Ultra,Chilling Reign,Sword & Shield,5.25,,2021/06/18,,Ryuta Fuse,Non référencé
swsh6-193,Karen's Conviction,Rare Ultra,Chilling Reign,Sword & Shield,9.57,,2021/06/18,,Hideki Ishikawa,Non référencé
swsh6-203,Ice Rider Calyrex VMAX,Rare Rainbow,Chilling Reign,Sword & Shield,46.05,,2021/06/18,[898],Oswaldo KATO,Non référencé
swsh6-213,Caitlin,Rare Rainbow,Chilling Reign,Sword & Shield,6.95,,2021/06/18,,En Morikura,Non référencé
swsh6-214,Doctor,Rare Rainbow,Chilling Reign,Sword & Shield,6.55,,2021/06/18,,Sanosuke Sakuma,Non référencé
swsh6-233,Fighting Energy,Rare Secret,Chilling Reign,Sword & Shield,5.73,,2021/06/18,,,Non référencé
swsh7-169,Flareon V,Rare Ultra,Evolving Skies,Sword & Shield,12.34,,2021/08/27,[136],5ban Graphics,Non référencé
swsh7-174,Glaceon V,Rare Ultra,Evolving Skies,Sword & Shield,12.79,,2021/08/27,[471],5ban Graphics,#58
swsh7-192,Dragonite V,Rare Ultra,Evolving Skies,Sword & Shield,160.53,,2021/08/27,[149],Atsushi Furusawa,#32
swsh7-199,Aroma Lady,Rare Ultra,Evolving Skies,Sword & Shield,8.47,,2021/08/27,,En Morikura,Non référencé
swsh5-148,Mimikyu V,Rare Ultra,Battle Styles,Sword & Shield,8.6,,2021/03/19,[778],Eske Yoshinob,#3
swsh5-154,Tyranitar V,Rare Ultra,Battle Styles,Sword & Shield,5.75,,2021/03/19,[248],Ayaka Yoshida,#12
swsh5-155,Tyranitar V,Rare Ultra,Battle Styles,Sword & Shield,130.15,,2021/03/19,[248],HYOGONOSUKE,#12
swsh5-161,Phoebe,Rare Ultra,Battle Styles,Sword & Shield,9.26,,2021/03/19,,Kagemaru Himeno,Non référencé
swsh5-170,Rapid Strike Urshifu VMAX,Rare Rainbow,Battle Styles,Sword & Shield,57.03,,2021/03/19,[892],KIYOTAKA OSHIYAMA,Non référencé
swshp-SWSH088,Cherrim,Promo,SWSH Black Star Promos,Sword & Shield,6.18,,2019/11/15,[421],Tika Matsuno,Non référencé
swsh5-169,Rapid Strike Urshifu VMAX,Rare Rainbow,Battle Styles,Sword & Shield,6.62,,2021/03/19,[892],PLANETA Tsuji,Non référencé
swsh5-171,Corviknight VMAX,Rare Rainbow,Battle Styles,Sword & Shield,8.02,,2021/03/19,[823],PLANETA Mochizuki,#25
swsh6-172,Shadow Rider Calyrex V,Rare Ultra,Chilling Reign,Sword & Shield,21.69,,2021/06/18,[898],kodama,Non référencé
swsh6-179,Galarian Slowking V,Rare Ultra,Chilling Reign,Sword & Shield,32.15,,2021/06/18,[199],Tomokazu Komiya,Non référencé
swsh6-183,Blissey V,Rare Ultra,Chilling Reign,Sword & Shield,19.24,,2021/06/18,[242],Saya Tsuruta,Non référencé
swsh6-189,Caitlin,Rare Ultra,Chilling Reign,Sword & Shield,18.56,,2021/06/18,,En Morikura,Non référencé
swsh6-191,Flannery,Rare Ultra,Chilling Reign,Sword & Shield,12.77,,2021/06/18,,Ryuta Fuse,Non référencé
swsh6-194,Klara,Rare Ultra,Chilling Reign,Sword & Shield,14.2,,2021/06/18,,Naoki Saito,Non référencé
swsh6-199,Celebi VMAX,Rare Rainbow,Chilling Reign,Sword & Shield,11.34,,2021/06/18,[251],PLANETA Tsuji,#84
swsh6-201,Blaziken VMAX,Rare Rainbow,Chilling Reign,Sword & Shield,286.15,,2021/06/18,[257],Shigenori Negishi,#29
swsh6-217,Klara,Rare Rainbow,Chilling Reign,Sword & Shield,5.67,,2021/06/18,,Naoki Saito,Non référencé
swsh6-218,Melony,Rare Rainbow,Chilling Reign,Sword & Shield,7.63,,2021/06/18,,Taira Akitsu,Non référencé
swsh6-219,Peonia,Rare Rainbow,Chilling Reign,Sword & Shield,5.27,,2021/06/18,,kirisAki,Non référencé
swsh6-222,Electrode,Rare Secret,Chilling Reign,Sword & Shield,8.2,,2021/06/18,[101],Ryo Ueda,Non référencé
swsh6-232,Psychic Energy,Rare Secret,Chilling Reign,Sword & Shield,7.01,,2021/06/18,,,Non référencé
swsh7-30,Vaporeon VMAX,Rare Holo VMAX,Evolving Skies,Sword & Shield,5.12,,2021/08/27,[134],5ban Graphics,#118
swsh7-18,Flareon VMAX,Rare Holo VMAX,Evolving Skies,Sword & Shield,5.63,,2021/08/27,[136],5ban Graphics,Non référencé
swsh7-166,Leafeon V,Rare Ultra,Evolving Skies,Sword & Shield,11.39,,2021/08/27,[470],5ban Graphics,#80
swsh7-171,Gyarados V,Rare Ultra,Evolving Skies,Sword & Shield,7.44,,2021/08/27,[130],PLANETA Tsuji,Non référencé
swsh7-172,Vaporeon V,Rare Ultra,Evolving Skies,Sword & Shield,13.03,,2021/08/27,[134],5ban Graphics,#118
swsh7-180,Espeon V,Rare Ultra,Evolving Skies,Sword & Shield,110.83,,2021/08/27,[196],sowsow,#46
swsh7-189,Umbreon V,Rare Ultra,Evolving Skies,Sword & Shield,167.23,,2021/08/27,[197],Teeziro,#5
swsh7-194,Rayquaza V,Rare Ultra,Evolving Skies,Sword & Shield,118.5,,2021/08/27,[384],Ryuta Fuse,#8
swsh7-207,Gyarados VMAX,Rare Rainbow,Evolving Skies,Sword & Shield,26.76,,2021/08/27,[130],Shin Nagasawa,Non référencé
swsh7-220,Duraludon VMAX,Rare Rainbow,Evolving Skies,Sword & Shield,19.11,,2021/08/27,[884],Saki Hayashiro,Non référencé
swsh7-237,Metal Energy,Rare Secret,Evolving Skies,Sword & Shield,8.64,,2021/08/27,,,Non référencé
swshp-SWSH129,Umbreon,Promo,SWSH Black Star Promos,Sword & Shield,5.97,,2019/11/15,[197],Souichirou Gunjima,#5
swshp-SWSH102,Venusaur VMAX,Promo,SWSH Black Star Promos,Sword & Shield,13.05,,2019/11/15,[3],aky CG Works,#183
swsh5-173,Cheryl,Rare Rainbow,Battle Styles,Sword & Shield,6.45,,2021/03/19,,Yuu Nishida,Non référencé
swsh6-167,Galarian Rapidash V,Rare Ultra,Chilling Reign,Sword & Shield,7.95,,2021/06/18,[78],Saki Hayashiro,Non référencé
swsh6-170,Galarian Articuno V,Rare Ultra,Chilling Reign,Sword & Shield,42.06,,2021/06/18,[144],Uta,#184
swsh6-196,Peonia,Rare Ultra,Chilling Reign,Sword & Shield,8.71,,2021/06/18,,kirisAki,Non référencé
swsh6-202,Ice Rider Calyrex VMAX,Rare Rainbow,Chilling Reign,Sword & Shield,7.79,,2021/06/18,[898],5ban Graphics,Non référencé
swsh6-207,Galarian Slowking VMAX,Rare Rainbow,Chilling Reign,Sword & Shield,6.8,,2021/06/18,[199],5ban Graphics,Non référencé
swsh6-208,Metagross VMAX,Rare Rainbow,Chilling Reign,Sword & Shield,9.65,,2021/06/18,[376],Ryota Murayama,#34
swsh6-220,Peony,Rare Rainbow,Chilling Reign,Sword & Shield,5.2,,2021/06/18,,Hitoshi Ariga,Non référencé
swsh6-231,Water Energy,Rare Secret,Chilling Reign,Sword & Shield,9.78,,2021/06/18,,,Non référencé
swsh7-65,Espeon VMAX,Rare Holo VMAX,Evolving Skies,Sword & Shield,6.89,,2021/08/27,[196],5ban Graphics,#46
swsh7-75,Sylveon VMAX,Rare Holo VMAX,Evolving Skies,Sword & Shield,6.27,,2021/08/27,[700],Ryota Murayama,#6
swsh7-95,Umbreon VMAX,Rare Holo VMAX,Evolving Skies,Sword & Shield,10.37,,2021/08/27,[197],AKIRA EGAWA,#5
swsh7-175,Glaceon V,Rare Ultra,Evolving Skies,Sword & Shield,81.18,,2021/08/27,[471],Narumi Sato,#58
swsh7-184,Sylveon V,Rare Ultra,Evolving Skies,Sword & Shield,85.68,,2021/08/27,[700],Yuu Nishida,#6
swsh7-182,Golurk V,Rare Ultra,Evolving Skies,Sword & Shield,15.74,,2021/08/27,[623],Oswaldo KATO,#225
swsh7-186,Medicham V,Rare Ultra,Evolving Skies,Sword & Shield,9.74,,2021/08/27,[308],KIYOTAKA OSHIYAMA,Non référencé
swsh7-191,Dragonite V,Rare Ultra,Evolving Skies,Sword & Shield,11.68,,2021/08/27,[149],Saki Hayashiro,#32
swsh7-196,Noivern V,Rare Ultra,Evolving Skies,Sword & Shield,33.09,,2021/08/27,[715],Mitsuhiro Arita,#36
swsh7-208,Glaceon VMAX,Rare Rainbow,Evolving Skies,Sword & Shield,22.02,,2021/08/27,[471],PLANETA Tsuji,#58
swsh7-209,Glaceon VMAX,Rare Rainbow,Evolving Skies,Sword & Shield,252.82,,2021/08/27,[471],kirisAki,#58
swsh7-213,Lycanroc VMAX,Rare Rainbow,Evolving Skies,Sword & Shield,6.81,,2021/08/27,[745],Mitsuhiro Arita,#24
swsh7-215,Umbreon VMAX,Rare Rainbow,Evolving Skies,Sword & Shield,1373.72,,2021/08/27,[197],KEIICHIRO ITO,#5
swsh7-217,Rayquaza VMAX,Rare Rainbow,Evolving Skies,Sword & Shield,43.48,,2021/08/27,[384],PLANETA Mochizuki,#8
cel25-25,Mew,Rare Holo,Celebrations,Sword & Shield,24.67,,2021/10/08,[151],Saki Hayashiro,#33
cel25c-4_A,Charizard,Classic Collection,Celebrations: Classic Collection,Sword & Shield,95.33,,2021/10/08,[6],Mitsuhiro Arita,#4
cel25c-66_A,Shining Magikarp,Classic Collection,Celebrations: Classic Collection,Sword & Shield,9.84,,2021/10/08,[129],Ken Sugimori,Non référencé
cel25c-76_A,M Rayquaza-EX,Classic Collection,Celebrations: Classic Collection,Sword & Shield,14.1,,2021/10/08,[384],5ban Graphics,#8
swsh5-146,Empoleon V,Rare Ultra,Battle Styles,Sword & Shield,34.01,,2021/03/19,[395],chibi,#72
swsh5-153,Rapid Strike Urshifu V,Rare Ultra,Battle Styles,Sword & Shield,12.58,,2021/03/19,[892],Ryota Murayama,Non référencé
swsh5-168,Single Strike Urshifu VMAX,Rare Rainbow,Battle Styles,Sword & Shield,33.1,,2021/03/19,[892],Kinu Nishimura,Non référencé
swsh5-164,Flapple VMAX,Rare Rainbow,Battle Styles,Sword & Shield,7.18,,2021/03/19,[841],PLANETA Tsuji,Non référencé
swsh5-165,Victini VMAX,Rare Rainbow,Battle Styles,Sword & Shield,7.48,,2021/03/19,[494],PLANETA Mochizuki,#79
swsh5-166,Tapu Koko VMAX,Rare Rainbow,Battle Styles,Sword & Shield,6.68,,2021/03/19,[785],PLANETA Tsuji,Non référencé
swsh5-167,Single Strike Urshifu VMAX,Rare Rainbow,Battle Styles,Sword & Shield,7.69,,2021/03/19,[892],PLANETA Tsuji,Non référencé
swsh5-174,Korrina's Focus,Rare Rainbow,Battle Styles,Sword & Shield,5.21,,2021/03/19,,Taira Akitsu,Non référencé
swsh6-164,Ice Rider Calyrex V,Rare Ultra,Chilling Reign,Sword & Shield,15.57,,2021/06/18,[898],OKACHEKE,Non référencé
swsh6-166,Zeraora V,Rare Ultra,Chilling Reign,Sword & Shield,46.17,,2021/06/18,[807],Atsushi Furusawa,#42
swsh6-168,Galarian Rapidash V,Rare Ultra,Chilling Reign,Sword & Shield,40.45,,2021/06/18,[78],sui,Non référencé
swsh6-169,Galarian Articuno V,Rare Ultra,Chilling Reign,Sword & Shield,5.77,,2021/06/18,[144],5ban Graphics,#184
swsh6-174,Galarian Zapdos V,Rare Ultra,Chilling Reign,Sword & Shield,43.33,,2021/06/18,[145],Akira Komayama,Non référencé
swsh6-177,Galarian Moltres V,Rare Ultra,Chilling Reign,Sword & Shield,142.26,,2021/06/18,[146],Shibuzoh.,Non référencé
swsh6-185,Tornadus V,Rare Ultra,Chilling Reign,Sword & Shield,19.97,,2021/06/18,[641],tetsuya koizumi,Non référencé
swsh6-200,Blaziken VMAX,Rare Rainbow,Chilling Reign,Sword & Shield,35.79,,2021/06/18,[257],AKIRA EGAWA,#29
swsh6-204,Shadow Rider Calyrex VMAX,Rare Rainbow,Chilling Reign,Sword & Shield,6.79,,2021/06/18,[898],5ban Graphics,Non référencé
swsh6-205,Shadow Rider Calyrex VMAX,Rare Rainbow,Chilling Reign,Sword & Shield,77.77,,2021/06/18,[898],Mitsuhiro Arita,Non référencé
swsh6-206,Sandaconda VMAX,Rare Rainbow,Chilling Reign,Sword & Shield,6.28,,2021/06/18,[844],aky CG Works,Non référencé
swsh6-209,Tornadus VMAX,Rare Rainbow,Chilling Reign,Sword & Shield,6.59,,2021/06/18,[641],Mitsuhiro Arita,Non référencé
swsh6-211,Avery,Rare Rainbow,Chilling Reign,Sword & Shield,6.37,,2021/06/18,,kirisAki,Non référencé
swsh6-212,Brawly,Rare Rainbow,Chilling Reign,Sword & Shield,5.06,,2021/06/18,,Sanosuke Sakuma,Non référencé
swsh6-215,Flannery,Rare Rainbow,Chilling Reign,Sword & Shield,5.45,,2021/06/18,,Ryuta Fuse,Non référencé
swsh6-224,Snorlax,Rare Secret,Chilling Reign,Sword & Shield,64.72,,2021/06/18,[143],Saki Hayashiro,#89
swsh7-111,Rayquaza VMAX,Rare Holo VMAX,Evolving Skies,Sword & Shield,5.77,,2021/08/27,[384],PLANETA Mochizuki,#8
swsh7-167,Leafeon V,Rare Ultra,Evolving Skies,Sword & Shield,79.68,,2021/08/27,[470],You Iribi,#80
swsh7-177,Jolteon V,Rare Ultra,Evolving Skies,Sword & Shield,13.43,,2021/08/27,[135],5ban Graphics,#168
swsh7-179,Espeon V,Rare Ultra,Evolving Skies,Sword & Shield,13.35,,2021/08/27,[196],5ban Graphics,#46
swsh7-183,Sylveon V,Rare Ultra,Evolving Skies,Sword & Shield,14.05,,2021/08/27,[700],aky CG Works,#6
swsh7-188,Umbreon V,Rare Ultra,Evolving Skies,Sword & Shield,31.5,,2021/08/27,[197],5ban Graphics,#5
swsh7-193,Rayquaza V,Rare Ultra,Evolving Skies,Sword & Shield,14.61,,2021/08/27,[384],PLANETA Mochizuki,#8
swsh7-205,Leafeon VMAX,Rare Rainbow,Evolving Skies,Sword & Shield,276.31,,2021/08/27,[470],HYOGONOSUKE,#80
swsh7-204,Leafeon VMAX,Rare Rainbow,Evolving Skies,Sword & Shield,28.07,,2021/08/27,[470],PLANETA Tsuji,#80
swsh7-210,Dracozolt VMAX,Rare Rainbow,Evolving Skies,Sword & Shield,6.76,,2021/08/27,[880],5ban Graphics,Non référencé
swsh7-218,Rayquaza VMAX,Rare Rainbow,Evolving Skies,Sword & Shield,466.09,,2021/08/27,[384],Anesaki Dynamic,#8
swsh7-228,Cresselia,Rare Secret,Evolving Skies,Sword & Shield,6.96,,2021/08/27,[488],Toyste Beach,Non référencé
swsh7-227,Inteleon,Rare Secret,Evolving Skies,Sword & Shield,6.3,,2021/08/27,[818],Saki Hayashiro,#82
